order_id,customer_id,order_date,product_id,quantity,total_amount,payment_status,payment_method
ORD1936,CUST045,2024-02-18,PROD004,2,6000,Pending,Transfer
ORD1937,CUST194,2023-04-11,PROD007,3,54000,Failed,Cash
ORD1938,CUST166,2024-06-14,PROD003,4,32000,Failed,POS
ORD1939,CUST034,2023-10-14,PROD004,2,6000,Failed,Transfer
ORD1940,CUST090,2023-11-28,PROD010,1,20000,Failed,Cash
ORD1941,CUST104,2023-09-12,PROD008,2,70000,Failed,Transfer
ORD1942,CUST087,2024-04-13,PROD001,3,45000,Pending,Cash
ORD1943,CUST057,2023-07-19,PROD002,5,25000,Failed,Transfer
ORD1944,CUST071,2024-02-06,PROD003,1,8000,Failed,Transfer
ORD1945,CUST088,2024-03-02,PROD005,5,20000,Pending,Cash
ORD1946,CUST200,2023-09-17,PROD002,5,25000,Failed,Transfer
ORD1947,CUST134,2023-03-21,PROD006,3,75000,Pending,Cash
ORD1948,CUST175,2023-12-25,PROD008,5,175000,Completed,Cash
ORD1949,CUST029,2023-08-13,PROD007,4,72000,Pending,Transfer
ORD1950,CUST127,2024-05-12,PROD007,1,18000,Failed,Cash
ORD1951,CUST073,2024-03-22,PROD009,1,12000,Completed,Transfer
ORD1952,CUST168,2024-04-09,PROD009,3,36000,Completed,Transfer
ORD1953,CUST137,2023-08-17,PROD010,4,80000,Pending,POS
ORD1954,CUST125,2024-05-07,PROD008,3,105000,Pending,Cash
ORD1955,CUST152,2024-04-04,PROD006,2,50000,Completed,Cash
ORD1956,CUST113,2024-01-25,PROD009,4,48000,Completed,Cash
ORD1957,CUST006,2024-06-25,PROD008,3,105000,Pending,POS
ORD1958,CUST146,2023-09-20,PROD001,4,60000,Completed,Transfer
ORD1959,CUST040,2023-04-28,PROD001,1,15000,Pending,Cash
ORD1960,CUST039,2023-07-11,PROD008,3,105000,Failed,Cash
ORD1961,CUST139,2024-04-14,PROD005,3,12000,Pending,Cash
ORD1962,CUST057,2023-12-23,PROD005,4,16000,Failed,POS
ORD1963,CUST059,2023-12-19,PROD007,5,90000,Completed,Cash
ORD1964,CUST011,2023-02-10,PROD009,5,60000,Failed,POS
ORD1965,CUST124,2023-05-09,PROD009,3,36000,Completed,Cash
ORD1966,CUST129,2023-12-06,PROD007,3,54000,Failed,Cash
ORD1967,CUST056,2024-02-07,PROD007,1,18000,Pending,POS
ORD1968,CUST011,2023-09-13,PROD001,2,30000,Failed,Transfer
ORD1969,CUST119,2024-02-24,PROD005,2,8000,Completed,Transfer
ORD1970,CUST036,2023-12-11,PROD007,4,72000,Completed,Cash
ORD1971,CUST138,2023-03-26,PROD010,2,40000,Completed,Cash
ORD1972,CUST183,2024-02-16,PROD010,3,60000,Pending,Transfer
ORD1973,CUST071,2023-05-13,PROD005,4,16000,Failed,Transfer
ORD1974,CUST151,2024-03-12,PROD001,1,15000,Pending,POS
ORD1975,CUST075,2023-10-23,PROD006,3,75000,Failed,Cash
ORD1976,CUST136,2023-05-17,PROD001,2,30000,Pending,POS
ORD1977,CUST050,2024-04-25,PROD002,5,25000,Pending,Cash
ORD1978,CUST106,2023-09-15,PROD004,3,9000,Completed,Cash
ORD1979,CUST102,2023-09-09,PROD008,5,175000,Failed,POS
ORD1980,CUST030,2024-05-09,PROD010,5,100000,Failed,Cash
ORD1981,CUST171,2023-11-08,PROD009,4,48000,Failed,Transfer
ORD1982,CUST196,2023-01-08,PROD008,4,140000,Pending,Cash
ORD1983,CUST076,2024-02-04,PROD008,1,35000,Pending,Transfer
ORD1984,CUST196,2023-08-14,PROD001,4,60000,Pending,Cash
ORD1985,CUST152,2023-07-22,PROD010,4,80000,Pending,Transfer
ORD1986,CUST132,2024-07-02,PROD010,3,60000,Failed,POS
ORD1987,CUST022,2023-01-02,PROD009,4,48000,Pending,Cash
ORD1988,CUST151,2024-01-10,PROD005,1,4000,Completed,Cash
ORD1989,CUST057,2023-05-17,PROD002,5,25000,Completed,Cash
ORD1990,CUST155,2023-02-26,PROD009,3,36000,Pending,Cash
ORD1991,CUST101,2023-10-06,PROD010,4,80000,Pending,POS
ORD1992,CUST039,2023-09-25,PROD008,3,105000,Pending,Transfer
ORD1993,CUST169,2024-02-21,PROD009,5,60000,Completed,Transfer
ORD1994,CUST021,2024-04-16,PROD010,5,100000,Pending,Transfer
ORD1995,CUST074,2024-01-06,PROD005,3,12000,Completed,Cash
ORD1996,CUST110,2023-10-02,PROD010,2,40000,Failed,Cash
ORD1997,CUST170,2023-06-28,PROD008,5,175000,Pending,Transfer
ORD1998,CUST132,2023-10-15,PROD004,3,9000,Completed,Transfer
ORD1999,CUST039,2023-07-12,PROD008,2,70000,Completed,Cash
ORD2000,CUST016,2023-02-01,PROD009,4,48000,Completed,Cash
